budget,revenue,director,runtime,budget_adj,revenue_adj
14682588.308751501,39987822.37085297,Anurag Kashyap|Dibakar Banerjee|Zoya Akhtar|Karan Johar,127.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Simone Bartesaghi,106.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Alonso Mayo,95.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jessie McCormack,87.0,17620113.079708613,51576847.19128109
750.0,39987822.37085297,Thomas Gomez Durham,96.0,702.025014555318,51576847.19128109
14682588.308751501,39987822.37085297,Katie Graham|Andrew Matthews,86.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Anthony D'Souza,143.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Bob Smeaton,120.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Will Lovelace|Dylan Southern,79.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,MÃ¥ns MÃ¥rlind|BjÃ¶rn Stein,119.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Matt Johnson,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Gianfranco Rosi,93.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jason Wise,93.0,17620113.079708613,51576847.19128109
14682588.308751501,37884.0,Herman Yau,100.0,17620113.079708613,35460.687535218196
1400000.0,39987822.37085297,ValÃ©rie Lemercier,98.0,1310446.69383659,51576847.19128109
650.0,39987822.37085297,Randy Moore,90.0,608.421679281276,51576847.19128109
14682588.308751501,729043.0,Shane Meadows,96.0,17620113.079708613,682408.563581937
14682588.308751501,39987822.37085297,Merete Mueller|Christopher Smith,62.0,17620113.079708613,51576847.19128109
4500000.0,39987822.37085297,Jason Friedberg|Aaron Seltzer,83.0,4212150.08733191,51576847.19128109
14682588.308751501,39987822.37085297,Lawrence Shapiro,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chadd Harbold,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Rob McLellan,8.0,17620113.079708613,51576847.19128109
30000000.0,68129518.0,Fyodor Bondarchuk,131.0,28081000.5822127,63771501.1541291
14682588.308751501,39987822.37085297,Chris Crow,82.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Ed Burke|BeyoncÃ© Knowles,88.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jonathan Wright,90.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Paul Soter,87.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Marc Bauder,88.0,17620113.079708613,51576847.19128109
500.0,39987822.37085297,Connor McGuire|Colin McGuire,7.0,468.016676370212,51576847.19128109
14682588.308751501,39987822.37085297,AndrÃ© Pellenz,85.0,17620113.079708613,51576847.19128109
348164.0,39987822.37085297,Laurent Malaquais,88.0,325893.116223517,51576847.19128109
14682588.308751501,39987822.37085297,David Higby,71.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Carl Bessai,91.0,17620113.079708613,51576847.19128109
14682588.308751501,137460.0,Tom Berninger,75.0,17620113.079708613,128667.14466769801
14682588.308751501,39987822.37085297,Jared Cohn,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Chris Bell,107.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Beth McCarthy-Miller|Rob Ashford,180.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Darren Stein,92.0,17620113.079708613,51576847.19128109
19000000.0,381109762.0,Robert Zemeckis,116.0,38516154.993062,772572771.713735
1000000.0,51525171.0,John Hughes,97.0,2027166.05226642,104450077.48842199
20000000.0,18432000.0,Richard Donner,121.0,40543321.0453284,37364724.6753747
12305523.0,36230219.0,George Miller|George Ogilvie,107.0,24945338.480983604,73444670.0229779
30000000.0,152427960.0,John Glen,131.0,60814981.567992605,308996785.928224
25000000.0,15502112.0,Ridley Scott,114.0,50679151.306660496,31425355.1848319
19000000.0,61389680.0,Richard Donner,114.0,38516154.993062,124447075.25549799
3000000.0,29999213.0,Jack Sholder,87.0,6081498.15679926,60813386.1883095
44000000.0,300400432.0,George P. Cosmatos,96.0,89195306.2997226,608961557.836567
31000000.0,128499205.0,Sydney Pollack,161.0,62842147.620259106,260489226.119223
31000000.0,300473716.0,Sylvester Stallone,91.0,62842147.620259106,609110116.673542
15000000.0,39987822.37085297,Terry Gilliam,132.0,30407490.783996303,51576847.19128109
25000000.0,21288692.0,Ted Berman|Richard Rich,80.0,50679151.306660496,43155713.7195557
15000000.0,146292009.0,Steven Spielberg,154.0,30407490.783996303,296558194.36265403
10000000.0,57500000.0,Mark L. Lester,90.0,20271660.5226642,116562048.005319
12500000.0,238227.0,J. Lee Thompson,100.0,25339575.6533302,482925.687133273
4000000.0,14237000.0,Dan O'Bannon,91.0,8108664.20906569,28860763.086117
12000000.0,68706993.0,Peter Weir,113.0,24325992.627197,139280483.76290601
14682588.308751501,24467000.0,John Boorman,114.0,17620113.079708613,49598671.8008025
14682588.308751501,85313124.0,Ron Howard,117.0,17620113.079708613,172943868.785595
14682588.308751501,7840873.0,Simon Wincer,100.0,17620113.079708613,15894751.5657323
9000000.0,24922237.0,Tom Holland,106.0,18244494.4703978,50521512.792938106
14682588.308751501,49364621.0,Amy Heckerling,95.0,17620113.079708613,100070283.874198
14682588.308751501,55600000.0,Jerry Paris,87.0,17620113.079708613,112710432.50601299
17900000.0,6948633.0,Richard Fleischer,89.0,36286272.3355689,14086032.927258098
3500000.0,34000000.0,George A. Romero,102.0,7095081.18293247,68923645.7770583
15000000.0,14643997.0,Jonathan Lynn,94.0,30407490.783996303,29685813.587891303
2200000.0,21930418.0,Danny Steinmann,92.0,4459765.31498612,44456598.8816124
50000000.0,23717291.0,Jeannot Szwarc,108.0,101358302.61332099,48078887.1669239
14682588.308751501,20345361.0,Andrew Davis,101.0,17620113.079708613,41243425.1403052
1000000.0,39987822.37085297,Geoff Murphy,91.0,2027166.05226642,51576847.19128109
1000000.0,39987822.37085297,Sam Firstenberg,95.0,2027166.05226642,51576847.19128109
14682588.308751501,39987822.37085297,Michael Ritchie,98.0,17620113.079708613,51576847.19128109
14682588.308751501,38934048.0,John Hughes,94.0,17620113.079708613,78925780.3829114
14682588.308751501,41410568.0,Clint Eastwood,115.0,17620113.079708613,83946097.65467021
15000000.0,10631333.0,Woody Allen,82.0,30407490.783996303,21551477.3479397
14682588.308751501,42400000.0,Peter Bogdanovich,120.0,17620113.079708613,85951840.6160963
3800000.0,39987822.37085297,Dario Argento,116.0,7703230.998612401,51576847.19128109
25000000.0,96773200.0,Lewis Teague,106.0,50679151.306660496,196175345.80918798
25000000.0,39987822.37085297,Tobe Hooper,116.0,50679151.306660496,51576847.19128109
900000.0,2023414.0,Stuart Gordon,86.0,1824449.44703978,4101796.17048061
9000000.0,20518905.0,James Komack,92.0,18244494.4703978,41595227.645679705
14682588.308751501,39987822.37085297,Stan Dragoti,90.0,17620113.079708613,51576847.19128109
14682588.308751501,13000000.0,Martha Coolidge,106.0,17620113.079708613,26353158.679463398
14682588.308751501,39987822.37085297,Rob Reiner,100.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Landis,102.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Michael Winner,92.0,17620113.079708613,51576847.19128109
14682588.308751501,331816.0,George Bowers,82.0,17620113.079708613,672646.130798835
4500000.0,10609321.0,Martin Scorsese,97.0,9122247.2351989,21506855.368797198
6000000.0,40940662.0,Tim Burton,90.0,12162996.3135985,82993520.1637139
14682588.308751501,26657534.0,John Huston,124.0,17620113.079708613,54039247.9619379
14682588.308751501,10297601.0,Savage Steve Holland,97.0,17620113.079708613,20874947.1669847
14682588.308751501,39987822.37085297,Volker SchlÃ¶ndorff,130.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Jim Wheat|Ken Wheat,100.0,17620113.079708613,51576847.19128109
14682588.308751501,14202899.0,Richard Attenborough,113.0,17620113.079708613,28791634.6965687
14682588.308751501,39987822.37085297,Lewis Teague,94.0,17620113.079708613,51576847.19128109
20000000.0,45833132.0,Walter Hill,97.0,40543321.0453284,92911369.2594458
14682588.308751501,39987822.37085297,Joseph Zito,107.0,17620113.079708613,51576847.19128109
14682588.308751501,12303411.0,Wolfgang Petersen,108.0,17620113.079708613,24941057.1062812
26000000.0,39987822.37085297,Lawrence Kasdan,127.0,52706317.3589269,51576847.19128109
14682588.308751501,39987822.37085297,Harry Harris,187.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,James Glickenhaus,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Rod Daniel,91.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Hector Babenco,120.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Daniel Attias,95.0,17620113.079708613,51576847.19128109
14682588.308751501,37803872.0,Joel Schumacher,110.0,17620113.079708613,76634725.9626251
14682588.308751501,39987822.37085297,Kevin Reynolds,91.0,17620113.079708613,51576847.19128109
3000000.0,39987822.37085297,Sam Raimi,83.0,6081498.15679926,51576847.19128109
14682588.308751501,8800000.0,Jeff Kanew,101.0,17620113.079708613,17839061.259944502
945000.0,39987822.37085297,Rafal Zielinski,92.0,1915671.91939176,51576847.19128109
18000000.0,39987822.37085297,Barry Levinson,109.0,36488988.9407956,51576847.19128109
5000000.0,27400000.0,Susan Seidelman,104.0,10135830.2613321,55544349.8320999
14682588.308751501,24689703.0,Carl Reiner,87.0,17620113.079708613,50050127.7621404
6500000.0,39987822.37085297,Paul Verhoeven,126.0,13176579.339731699,51576847.19128109
14682588.308751501,8692426.0,Mel Damski,93.0,17620113.079708613,17620990.899038002
9000000.0,7936012.0,Andrei Konchalovsky,111.0,18244494.4703978,16087614.1167789
14682588.308751501,2135577.0,Jeremy Kagan,101.0,17620113.079708613,4329169.19640097
14682588.308751501,39987822.37085297,Nicholas Meyer,107.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,John Schlesinger,132.0,17620113.079708613,51576847.19128109
14682588.308751501,42160849.0,Taylor Hackford,136.0,17620113.079708613,85467041.8275307
25000000.0,11137801.0,Walter Murch,113.0,50679151.306660496,22578172.084099
14682588.308751501,39987822.37085297,Rudy De Luca,93.0,17620113.079708613,51576847.19128109
14682588.308751501,4122748.0,Jonathan R. Betuel,94.0,17620113.079708613,8357494.78764928
15000000.0,39987822.37085297,Richard Marquand,108.0,30407490.783996303,51576847.19128109
5000000.0,502758.0,Paul Schrader,121.0,10135830.2613321,1019173.95010536
14682588.308751501,39987822.37085297,Philippe Mora,91.0,17620113.079708613,51576847.19128109
14682588.308751501,14393902.0,Guy Hamilton,121.0,17620113.079708613,29178829.4940497
3200000.0,10000000.0,Howard Storm,94.0,6486931.36725255,20271660.5226642
14682588.308751501,1400000.0,John Badham,113.0,17620113.079708613,2838032.47317299
14682588.308751501,39987822.37085297,Kevin Sullivan,199.0,17620113.079708613,51576847.19128109
14682588.308751501,17307019.0,William Friedkin,116.0,17620113.079708613,35084201.3827299
10000000.0,25754284.0,Michael Schultz,108.0,20271660.5226642,52208210.225228205
1700000.0,39987822.37085297,Larry Cohen,93.0,3446182.28885291,51576847.19128109
14682588.308751501,39987822.37085297,Alan Metter,87.0,17620113.079708613,51576847.19128109
25000000.0,9873044.0,Joe Dante,109.0,50679151.306660496,20014299.629332602
14682588.308751501,39987822.37085297,Claude Lanzmann,566.0,17620113.079708613,51576847.19128109
24000000.0,39987822.37085297,Michael Cimino,134.0,48651985.25439411,51576847.19128109
19000000.0,12918858.0,James Bridges,115.0,38516154.993062,26188670.3716504
114.0,6700000.0,John Landis,115.0,231.09692995837202,13582012.550185
11500000.0,39987822.37085297,Lisa Gottlieb,100.0,23312409.6010638,51576847.19128109
14682588.308751501,8622757.0,David Greenwalt,90.0,17620113.079708613,17479760.2673426
860000.0,2451545.0,Stephen Frears,97.0,1743362.80494912,4969688.79960348
14682588.308751501,39987822.37085297,GÃ©rard Jugnot,98.0,17620113.079708613,51576847.19128109
2410000.0,10755447.0,Lance Hool,100.0,4885470.18596207,21803077.0353507
14682588.308751501,39987822.37085297,Matthew Robbins,96.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Arna Selznick,77.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Peter Greenaway,115.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Harold Becker,105.0,17620113.079708613,51576847.19128109
150000000.0,895921036.0,Mike Newell,157.0,167484493.448174,1000352539.2268199
150000000.0,374218673.0,Christopher Nolan,140.0,167484493.448174,417838832.575019
180000000.0,748806957.0,Andrew Adamson,143.0,200981392.137808,836090359.224091
54000000.0,132511035.0,James McTeigue,132.0,60294417.6413426,147956957.155121
40000000.0,158733820.0,Robert Rodriguez|Frank Miller|Quentin Tarantino,124.0,44662531.5861797,177236356.238624
150000000.0,474968763.0,Tim Burton,115.0,167484493.448174,530332684.498405
113000000.0,850000000.0,George Lucas,140.0,126171651.730957,949078796.206319
50000000.0,104478416.0,Garth Jennings,109.0,55828164.482724704,116656763.86685
126000000.0,162949164.0,Michael Bay,136.0,140686974.49646598,181943054.602289
75000000.0,532680671.0,Eric Darnell|Tom McGrath,86.0,83742246.724087,594771682.347123
100000000.0,330579719.0,Tim Story,106.0,111656328.965449,369113178.539698
100000000.0,230427240.0,Francis Lawrence,121.0,111656328.965449,257286597.120405
40000000.0,285176741.0,David Dobkin,119.0,44662531.5861797,318417880.06390697
62000000.0,52304001.0,Karyn Kusama,93.0,69226923.9585786,58400727.4186519
56000000.0,113006880.0,Adam Shankman,95.0,62527544.2206516,126179333.68639
132000000.0,591739379.0,Steven Spielberg,116.0,147386354.234393,660714467.634347
85000000.0,162242962.0,Rob Marshall,145.0,94907879.6206319,181154535.374009
26000000.0,109449237.0,Judd Apatow,116.0,29030645.531016804,122207000.11489399
150000000.0,314432665.0,Mark Dindal,81.0,167484493.448174,351083970.807229
70000000.0,368100420.0,Andy Tennant,118.0,78159430.2758145,411007415.8784
32000000.0,85167639.0,Louis Leterrier,87.0,35730025.2689438,95095059.1739463
14682588.308751501,39987822.37085297,Ben Younger,102.0,17620113.079708613,51576847.19128109
25000000.0,122489822.0,Kirk Jones,97.0,27914082.2413623,136767638.601513
130000000.0,211643158.0,Ridley Scott,144.0,145153227.655084,236312980.72934502
43000000.0,154749918.0,Robert Luketic,101.0,48012221.4551432,172788077.515843
207000000.0,550000000.0,Peter Jackson,187.0,231128600.95847997,614109809.309971
53000000.0,95226116.0,F. Gary Gray,118.0,59177854.351688094,106325985.34198001
50000000.0,44434439.0,John Stockwell,110.0,55828164.482724704,49613863.3837919
28000000.0,121147947.0,Joe Wright,128.0,31263772.1103258,135269350.237208
14000000.0,178043761.0,Ang Lee,134.0,15631886.0551629,198797127.48461798
75000000.0,260696994.0,Chris Wedge|Carlos Saldanha,91.0,83742246.724087,291084693.223677
14682588.308751501,39987822.37085297,Saul Blinkoff|Elliot M. Bour|Robin Steele,72.0,17620113.079708613,51576847.19128109
87000000.0,71073932.0,Lee Tamahori,101.0,97141006.1999409,79358543.3225998
25000000.0,39053061.0,Ken Kwapis,119.0,27914082.2413623,43605214.26123761
110000000.0,478207520.0,Doug Liman,120.0,122821961.861994,533948961.66871697
14682588.308751501,3154346.0,Lexi Alexander,109.0,17620113.079708613,3522026.94646849
75000000.0,142400065.0,Martin Campbell,129.0,83742246.724087,158998685.023413
42000000.0,24127895.0,Andrew Niccol,122.0,46895658.165488705,26940321.8136382
65000000.0,64321501.0,Jon Favreau,101.0,72576613.8275421,71819026.7520748
43000000.0,56681566.0,Rob Bowman,97.0,48012221.4551432,63288555.795728296
14682588.308751501,161451538.0,Hideo Nakata,110.0,17620113.079708613,180270860.389057
40000000.0,117195061.0,Tim Burton|Mike Johnson,77.0,44662531.5861797,130855702.841419
30000000.0,192452832.0,Steve Box|Nick Park,85.0,33496898.689634804,214885767.20124298
70000000.0,88933562.0,Rob Reiner,97.0,78159430.2758145,99299950.5474118
2200000.0,39987822.37085297,ClÃ©ment Virgo,93.0,2456439.23723988,51576847.19128109
29000000.0,21126225.0,John Maybury,103.0,32380335.3999803,23588767.283981
72000000.0,96889998.0,Sam Mendes,125.0,80392556.8551235,108183814.90149699
14682588.308751501,39987822.37085297,Neil Marshall,99.0,17620113.079708613,51576847.19128109
39000000.0,38869464.0,Joss Whedon,119.0,43545968.2965252,43400216.5909469
4000000.0,152925093.0,Darren Lynn Bousman,92.0,4466253.15861797,170750544.910799
58000000.0,102854431.0,Mark Waters,95.0,64760670.7999606,114843481.832901
50000000.0,66002004.0,Angela Robinson,101.0,55828164.482724704,73695414.710029
57000000.0,52034889.0,Cameron Crowe,123.0,63644107.510306105,58100246.8386464
14682588.308751501,39987822.37085297,Michael LaBash|Anthony Leondis,68.0,17620113.079708613,51576847.19128109
45000000.0,92374674.0,John Singleton,109.0,50245348.0344522,103142169.882201
4800000.0,80578934.0,Eli Roth,94.0,5359503.79034157,89971479.62389229
15000000.0,15785148.0,Shane Black,103.0,16748449.344817402,17625116.778563
88000000.0,108539911.0,Ron Howard,144.0,98257569.48959541,121191680.08496499
15000000.0,85306374.0,Woody Allen,124.0,16748449.344817402,95249965.5819366
15000000.0,51053787.0,Cory Edwards|Todd Edwards|Tony Leech,80.0,16748449.344817402,57004784.3620398
25000000.0,122644820.0,John Polson,101.0,27914082.2413623,136940703.678283
85000000.0,131426169.0,Nora Ephron,102.0,94907879.6206319,146745635.605327
14682588.308751501,83073883.0,Curtis Hanson,130.0,17620113.079708613,92757248.0868525
10000000.0,39987822.37085297,Steve Rash,94.0,11165632.8965449,51576847.19128109
60000000.0,55987321.0,Andrzej Bartkowiak,100.0,66993797.37926961,62513387.3147021
14682588.308751501,50817508.0,Roger Kumble,96.0,17620113.079708613,56740963.9045235
60000000.0,129181830.0,Adam Shankman,94.0,66993797.37926961,144239689.068387
30000000.0,50451307.0,Bobby Farrelly|Peter Farrelly,103.0,33496898.689634804,56332077.3112888
30000000.0,58405313.0,Gary David Goldberg,98.0,33496898.689634804,65213228.4165803
20000000.0,7535331.0,John Madden,100.0,22331265.7930898,8413673.96999548
80000000.0,162944923.0,Sydney Pollack,128.0,89325063.1723595,181938319.257378
88000000.0,105316267.0,Terry Gilliam,118.0,98257569.48959541,117592277.535651
30000000.0,18618284.0,Lasse HallstrÃ¶m,108.0,33496898.689634804,20788492.4307616
52000000.0,77944725.0,Florent-Emilio Siri,113.0,58061291.06203361,87030218.5572148
50000000.0,110803676.0,Jay Chandrasekhar,104.0,55828164.482724704,123719316.98037
70000000.0,130358911.0,Steven Spielberg,164.0,78159430.2758145,145553974.501937
19000000.0,144216468.0,Scott Derrickson,122.0,21214702.5034353,161026813.932432
6500000.0,24793509.0,Jason Reitman,92.0,7257661.38275421,27683521.971118297
22000000.0,22400154.0,Mike Bigelow,83.0,24564392.3723988,25011189.6390072
50000000.0,94000000.0,Stephen Gaghan,128.0,55828164.482724704,104956949.227522
84000000.0,39987822.37085297,Lawrence Guterman,94.0,93791316.33097741,51576847.19128109
22000000.0,57479076.0,Mikael HÃ¥fstrÃ¶m,108.0,24564392.3723988,64179026.184860595
50000000.0,42093706.0,Roman Polanski,130.0,55828164.482724704,47000286.8451091
43000000.0,91974818.0,Iain Softley,104.0,48012221.4551432,102695705.351453
12000000.0,10289.0,Tony Giglio,106.0,13398759.4758539,11488.319687255
30000000.0,93772522.0,Frederik Du Chau,102.0,33496898.689634804,104702955.643518
7000000.0,54600000.0,George Clooney,93.0,7815943.02758145,60964355.615135305
30000000.0,76669806.0,Thomas Carter,136.0,33496898.689634804,85606690.8045318
32000000.0,60740827.0,David Cronenberg,96.0,35730025.2689438,67820977.6114545
19000000.0,108047131.0,Andrew Douglas,90.0,21214702.5034353,120641460.02708998
100000000.0,202026112.0,Dean Parisot,90.0,111656328.965449,225574940.210827
45000000.0,50871113.0,Louis Leterrier,103.0,50245348.0344522,56800817.279665396
45000000.0,16809014.0,Steve Carr,103.0,50245348.0344522,18768327.967688397
35000000.0,68915888.0,Kevin Rodney Sullivan,105.0,39079715.1379072,76948950.6147406
169000.0,18564702.0,Niall Johnson,103.0,188699.19595160897,20728664.7365753
35000000.0,30526509.0,D.J. Caruso,122.0,39079715.1379072,34084779.3107075
2000000.0,5967038.0,David Ayer,120.0,2233126.57930898,6662575.57877337
55000000.0,223387299.0,Robert Schwentke,98.0,61410980.9309971,249426057.43847203
30000000.0,35294470.0,Jean-FranÃ§ois Richet,109.0,33496898.689634804,39408509.5298118
14682588.308751501,39987822.37085297,Mark Rosman,100.0,17620113.079708613,51576847.19128109
10000000.0,45742101.0,Jim Jarmusch,105.0,11165632.8965449,51073950.7682681
20000000.0,12482775.0,Gore Verbinski,101.0,22331265.7930898,13937808.3180168
14682588.308751501,39987822.37085297,Guy Ritchie,115.0,17620113.079708613,51576847.19128109
1000000.0,27762648.0,Greg McLean,99.0,1116563.28965449,30998753.5803997
15000000.0,46770602.0,George A. Romero,93.0,16748449.344817402,52222337.228241
14682588.308751501,39987822.37085297,John Pasquin,115.0,17620113.079708613,51576847.19128109
14682588.308751501,658573.0,John Gulager,95.0,17620113.079708613,735338.4353576291
28000000.0,186438883.0,James Mangold,136.0,31263772.1103258,208170812.521989
14682588.308751501,39987822.37085297,Thomas Bezucha,103.0,17620113.079708613,51576847.19128109
30000000.0,42886719.0,Nigel Cole,107.0,33496898.689634804,47885736.049127795
40000000.0,46442528.0,Jim Sheridan,117.0,44662531.5861797,51856021.8435509
45000000.0,56070433.0,Jesse Dylan,95.0,50245348.0344522,62606187.1228318
4000000.0,866999.0,Dave McKean,101.0,4466253.15861797,968059.2555671559
35000000.0,19294901.0,Wes Craven,97.0,39079715.1379072,21543978.1341177
50000000.0,8342132.0,Marc Forster,99.0,55828164.482724704,9314518.34865202
25000000.0,27645491.0,Tim Fywell,98.0,27914082.2413623,30867940.3750737
82000000.0,190320568.0,Peter Segal,113.0,91558189.75166851,212504959.494991
3000000.0,18637690.0,Rob McKittrick,94.0,3349689.86896348,20810160.457960602
32000000.0,97918663.0,Brian Levant,95.0,35730025.2689438,109332384.47784899
80000000.0,5989640.0,Peter Hyams,110.0,89325063.1723595,6687812.14224614
14682588.308751501,39987822.37085297,Hunter Richards,92.0,17620113.079708613,51576847.19128109
9000000.0,39987822.37085297,Stewart Raffill,95.0,10049069.6068904,51576847.19128109
18000000.0,46201432.0,Rupert Wainwright,100.0,20098139.2137808,51586822.9006684
135000000.0,76932943.0,Rob Cohen,121.0,150736044.103356,85900499.9188816
15000000.0,47175038.0,Clare Kilner,88.0,16748449.344817402,52673915.6188557
25000000.0,2405420.0,Uwe Boll,95.0,27914082.2413623,2685803.66820071
25000000.0,39987822.37085297,Roger Donaldson,127.0,27914082.2413623,51576847.19128109
14682588.308751501,39987822.37085297,Neil Jordan,128.0,17620113.079708613,51576847.19128109
14682588.308751501,37691644.0,Lasse HallstrÃ¶m,112.0,17620113.079708613,42085106.017126
14682588.308751501,39987822.37085297,Charles Grosvenor,82.0,17620113.079708613,51576847.19128109
130000000.0,119269486.0,Breck Eisner,124.0,145153227.655084,133171929.64356
10000000.0,17297244.0,Richard Shepard,96.0,11165632.8965449,19313467.662596397
7000000.0,49084830.0,Bennett Miller,114.0,7815943.02758145,54806319.2569315
35000000.0,19478106.0,Gary Chapman,76.0,39079715.1379072,21748538.111598898
25000000.0,82466670.0,Fernando Meirelles,129.0,27914082.2413623,92079256.3420515
14682588.308751501,2455831.0,Ol Parker,93.0,17620113.079708613,2742090.74019548
950000.0,7022209.0,David Slade,103.0,1060735.12517176,7840740.78168139
40000000.0,68766121.0,Jaume Collet-Serra,113.0,44662531.5861797,76781726.2805389
80000000.0,10166502.0,John Dahl,132.0,89325063.1723595,11351542.9173989
50000000.0,22944502.0,Tony Scott,127.0,55828164.482724704,25618988.6326041
14682588.308751501,39987822.37085297,Michael Goguen,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,David M. Evans,97.0,17620113.079708613,51576847.19128109
25000000.0,36351350.0,Bille Woodruff,105.0,27914082.2413623,40588582.9393818
14682588.308751501,12382362.0,Les Mayfield,83.0,17620113.079708613,13825690.848412698
14682588.308751501,39987822.37085297,Julian Jarrold,107.0,17620113.079708613,51576847.19128109
50000000.0,69425966.0,Robert Rodriguez,92.0,55828164.482724704,77518484.984401
14682588.308751501,39987822.37085297,Brian Smith,72.0,17620113.079708613,51576847.19128109
25000000.0,15431177.0,Bill Paxton,120.0,27914082.2413623,17229885.7543607
14682588.308751501,1117920.0,Mark Levin,84.0,17620113.079708613,1248228.43277055
14682588.308751501,39987822.37085297,David J. Burke,99.0,17620113.079708613,51576847.19128109
3500000.0,39987822.37085297,Mary Lambert,93.0,3907971.51379072,51576847.19128109
15000000.0,12036149.0,Tommy Lee Jones,121.0,16748449.344817402,13439122.1222116
13000000.0,39987822.37085297,Simon Fellows,96.0,14515322.765508402,51576847.19128109
14682588.308751501,39987822.37085297,David Steiman,78.0,17620113.079708613,51576847.19128109
1000000.0,10047674.0,Jeff Wadlow,90.0,1116563.28965449,11218863.9348159
30000000.0,27610873.0,Danny Cannon,118.0,33496898.689634804,30829287.187112395
10000000.0,91196419.0,Geoffrey Sax,101.0,11165632.8965449,101826573.603349
14682588.308751501,39987822.37085297,Alex Gibney,110.0,17620113.079708613,51576847.19128109
475000.0,3919254.0,Rian Johnson,110.0,530367.562585884,4376095.13923153
30000000.0,251495.0,Paul Schrader,117.0,33496898.689634804,280810.084531656
14682588.308751501,39987822.37085297,Bill Kopp,75.0,17620113.079708613,51576847.19128109
30000000.0,30536013.0,Terrence Malick,135.0,33496898.689634804,34095391.128212295
14200000.0,674918.0,Lars von Trier,139.0,15855198.713093802,753588.6623270309
14682588.308751501,39987822.37085297,Randal Kleiser,87.0,17620113.079708613,51576847.19128109
35000000.0,86369815.0,Mike Mitchell,100.0,39079715.1379072,96437364.76325
900000.0,381420.0,Jamie Babbit,96.0,1004906.96068904,425879.569940017
26000000.0,57891803.0,Wes Craven,85.0,29030645.531016804,64639862.0017099
14682588.308751501,39987822.37085297,Jaume BalaguerÃ³,101.0,17620113.079708613,51576847.19128109
14682588.308751501,40442437.0,Barry W. Blaustein,94.0,17620113.079708613,45156540.4983646
14682588.308751501,39987822.37085297,Kirk R. Thatcher,88.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Courtney Solomon,83.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Tim Maltby,70.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Joshua Michael Stern,108.0,17620113.079708613,51576847.19128109
14682588.308751501,2945242.0,John Turturro,105.0,17620113.079708613,3288549.09634858
14682588.308751501,92076.0,Sturla Gunnarsson,103.0,17620113.079708613,102808.68145822699
7000000.0,2697930.0,Liev Schreiber,106.0,7815943.02758145,3012409.59605754
14682588.308751501,39987822.37085297,Gary Trousdale,11.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Greg Richardson,85.0,17620113.079708613,51576847.19128109
14682588.308751501,39987822.37085297,Eric Fogel|Kallan Kagan,70.0,17620113.079708613,51576847.19128109
1500000.0,712294.0,Rebecca Miller,111.0,1674844.93448174,795321.331841158
45000000.0,72028752.0,Raja Gosnell,90.0,50245348.0344522,80424660.2828277
14682588.308751501,39987822.37085297,Frank Nissen,68.0,17620113.079708613,51576847.19128109
9000000.0,39987822.37085297,Bart Freundlich,103.0,10049069.6068904,51576847.19128109
14682588.308751501,39987822.37085297,Jay Lowi,87.0,17620113.079708613,51576847.19128109
